User;Book;Author;Rating;Book_id
46;      To Kill a Mockingbird;Lee, Harper;5;2466
79;      To Kill a Mockingbird;Lee, Harper;5;2466
91;      To Kill a Mockingbird;Lee, Harper;5;2466
35;      To Look a Nazi in the Eye: A Teen's Account of a War Criminal Trial;Kacer, Kathy;4;2467
96;      To the Lighthouse;Woolf, Virginia;3;2468
40;      Today Tonight Tomorrow;Solomon, Rachel Lynn;5;2469
0;      Together We Burn;Ibanez, Isabel;2;2470
49;      Together We Burn;Ibanez, Isabel;4;2470
25;      Tok: Una historia de Magia;Mendoza, Pablo Reig;4;2471
104;      Tokyo Ghoul, Vol. 1        (Tokyo Ghoul, #1);Ishida, Sui;5;2472
26;      Too Much! Not Enough!;Perry, Gina;4;2473
108;      Torrent        (River of Time, #3);Bergren, Lisa Tawn;5;2474
74;      Total Control;Baldacci, David;4;2475
99;      Touch;Jaster, Natalia;4;2476
105;      Towers of Midnight        (The Wheel of Time, #13);Jordan, Robert;5;2477
60;      Trading Christmas;Macomber, Debbie;3;2478
11;      Training Her Bottom: A femdom erotic short        (Eden's Dungeon Book 1);Denrose, Quinn;5;2479
109;      Traitor's Blade        (Greatcoats, #1);de Castell, Sebastien;3;2480
46;      Tricks        (Tricks, #1);Hopkins, Ellen;5;2481
105;      Trickster's Queen        (Daughter of the Lioness, #2);Pierce, Tamora;4;2482
106;      Trickster's Queen        (Daughter of the Lioness, #2);Pierce, Tamora;4;2482
85;      Tristan Strong Destroys the World        (Tristan Strong, #2);Mbalia, Kwame;5;2483
14;      Trolldom - Spells and Methods of the Norse Folk MagicTradition;Gårdbäck, Johannes;5;2484
38;      Truck Full of Ducks;Burach, Ross;3;2485
79;      True Biz;Nović, Sara;4;2486
97;      Truly Devious        (Truly Devious, #1);Johnson, Maureen;3;2487
34;      Truly Madly Royally;Rigaud, Debbie;1;2488
93;      Truthwitch        (The Witchlands, #1);Dennard, Susan;5;2489
100;      Truthwitch        (The Witchlands, #1);Dennard, Susan;5;2489
22;      Tuck Everlasting;Babbitt, Natalie;5;2490
114;      Tuck Everlasting;Babbitt, Natalie;5;2490
96;      Tuesdays with Morrie;Albom, Mitch;3;2491
75;      Tunes for Bears to Dance to;Cormier, Robert;2;2492
102;      Turning 15 on the Road to Freedom: My Story of the Selma Voting Rights March;Lowery, Lynda Blackmon;4;2493
35;      Tweet Cute;Lord, Emma;4;2494
4;      Twenties Girl;Kinsella, Sophie;5;2495
5;      Twenties Girl;Kinsella, Sophie;5;2495
78;      Twice in a Blue Moon;Lauren, Christina;4;2496
79;      Twice in a Blue Moon;Lauren, Christina;4;2496
26;      Twilight        (The Twilight Saga, #1);Meyer, Stephenie;3;2497
108;      Twilight        (The Twilight Saga, #1);Meyer, Stephenie;5;2497
80;      Twilight of the Elves        (The Adventurers Guild, #2);Clark, Zack Loran;3;2498
70;      Twins: A Graphic Novel        (Twins #1);Johnson, Varian;4;2499
70;      Twisted Fairy Tales: The Ninjabread Man;Ross, Stewart;5;2500
94;      Twisted Fate        (Twisted, #1);Elliott, Jessi;4;2501
93;      Twisted Gift        (Twisted, #2);Elliott, Jessi;3;2502
94;      Twisted Gift        (Twisted, #2);Elliott, Jessi;3;2502
25;      Two Adventures with Mom and Dad: Explaining Divorce to Young Children;Rickert, Kelly Chang;4;2503
16;      Two and Twenty Dark Tales: Dark Retellings of Mother Goose Rhymes;Berry, Nina;5;2504
28;      Two Can Keep a Secret;McManus, Karen;5;2505
83;      Two Down, Bun to Go        (Oxford Tearoom Mysteries, #3);Hanna, H.Y.;3;2506
95;      Two Kinds of Us;Sutton, Sarah;5;2507
25;      Two Little Monkeys;Fox, Mem;3;2508
62;      Uglies        (Uglies, #1);Westerfeld, Scott;3;2509
44;      Unbecoming: A Memoir of Disobedience;Bhagwati, Anuradha;3;2510
29;      Undeniable        (Undeniable, #1);Sheehan, Madeline;3;2511
29;      Under Locke;Zapata, Mariana;5;2512
9;      Under One Roof        (The STEMinist Novellas, #1);Hazelwood, Ali;4;2513
32;      Under One Roof        (The STEMinist Novellas, #1);Hazelwood, Ali;3;2513
33;      Under One Roof        (The STEMinist Novellas, #1);Hazelwood, Ali;3;2513
90;      Under One Roof        (The STEMinist Novellas, #1);Hazelwood, Ali;5;2513
9;      Under the Influence;May, Karina;2;2514
18;      Under the Tuscan Sun;Mayes, Frances;3;2515
20;      Under the Whispering Door;Klune, T.J.;3;2516
61;      Understood Betsy;Fisher, Dorothy Canfield;5;2517
113;      United States of Socialism: Who's Behind It. Why It's Evil. How to Stop It.;D'Souza, Dinesh;4;2518
14;      Unnatural Creatures: A Novel of the Frankenstein Women;Waldherr, Kris;5;2519
90;      Untamed        (House of Night, #4);Cast, P.C.;2;2520
70;      Until Next Weekend;Marks, Rachel;4;2521
61;      Useless Bay;Beaufrand, M.J.;4;2522
66;      Valentine's Day Jitters;Danneberg, Julie;5;2523
67;      Valentine's Day Jitters;Danneberg, Julie;5;2523
89;      Vampire Academy        (Vampire Academy, #1);Mead, Richelle;5;2524
93;      Vampire Shift        (Kiera Hudson Series One, #1);O'Rourke, Tim;3;2525
23;      Vampires, Hearts, & Other Dead Things;Fuston, Margie;3;2526
42;      Vendetta        (Blood for Blood, #1);Doyle, Catherine;5;2527
108;      Vendetta        (Blood for Blood, #1);Doyle, Catherine;5;2527
1;      Verity;Hoover, Colleen;4;2528
30;      Verity;Hoover, Colleen;5;2528
31;      Verity;Hoover, Colleen;5;2528
47;      Verona Comics;Dugan, Jennifer;4;2529
49;      Very Bad People;Frick, Kit;4;2530
21;      Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination;Rowling, J.K.;5;2531
32;      Vespertine;Rogerson, Margaret;3;2532
1;      Viking Academy        (Viking Academy #1);Bende, S.T.;1;2533
58;      Vinegar Girl;Tyler, Anne;3;2534
100;"      Violence and Virtue: Artemisia Gentileschi's ""Judith Slaying Holofernes""";Straussman-Pflanzer, Eve;4;2535
43;      Viper's Daughter        (Chronicles of Ancient Darkness #7);Paver, Michelle;4;2536
15;      Vodou Shaman: The Haitian Way of Healing and Power;Heaven, Ross;4;2537
30;      Voice from the Dead        (The Power Thieves, #1);Shock, Aster;1;2538
86;      Voices from the Other World: Ancient Egyptian Tales;Mahfouz, Naguib;4;2539
94;      W.I.T.C.H., Part III. A Crisis on Both Worlds, Vol. 3;Gnone, Elisabetta;5;2540
95;      Waiting for Godot;Beckett, Samuel;4;2541
88;      Waking Gods        (Themis Files, #2);Neuvel, Sylvain;4;2542
77;      Walk Two Moons;Creech, Sharon;5;2543
51;      Walking with Miss Millie;Bundy, Tamara;3;2544
27;      Walrus in the Bathtub;Underwood, Deborah;4;2545
99;      Wanted        (The Storymakers, #2);Schow, Betsy;3;2546
52;      War and Peace;Tolstoy, Leo;4;2547
40;      Warcross        (Warcross, #1);Lu, Marie;5;2548
16;      Warm Bodies        (Warm Bodies, #1);Marion, Isaac;5;2549
20;      Watch Over Me;LaCour, Nina;4;2550
12;      Watchmen;Moore, Alan;4;2551
13;      Watchmen;Moore, Alan;4;2551
15;      Water for Elephants;Gruen, Sara;5;2552
96;      Water for Elephants;Gruen, Sara;4;2552
107;      Waterfall        (River of Time, #1);Bergren, Lisa Tawn;5;2553
31;      Wayward Son        (Simon Snow, #2);Rowell, Rainbow;4;2554
45;      Wayward Son        (Simon Snow, #2);Rowell, Rainbow;5;2554
97;      We All Fall Down;Cormier, Robert;4;2555
42;      We Are All Completely Beside Ourselves;Fowler, Karen Joy;5;2556
21;      We Are All Made of Molecules;Nielsen, Susin;4;2557
81;      We Are Not Ourselves;Thomas, Matthew;2;2558
21;      We Are Okay;LaCour, Nina;5;2559
47;      We Are Okay;LaCour, Nina;1;2559
41;      We Could Be Heroes;Chen, Mike;4;2560
36;      We Dream of Space;Kelly, Erin Entrada;5;2561
37;      We Dream of Space;Kelly, Erin Entrada;5;2561
63;      We Free the Stars;Faizal, Hafsah;4;2562
10;      We Have Always Lived in the Castle;Jackson, Shirley;5;2563
62;      We Hunt the Flame        (Sands of Arawiya, #1);Faizal, Hafsah;4;2564
63;      We Hunt the Flame        (Sands of Arawiya, #1);Faizal, Hafsah;4;2564
98;      We Were Dreamers: An Immigrant Superhero Origin Story;Liu, Simu;5;2565
28;      We Were Kings;Stevens, Court;4;2566
27;      We Will Rock Our Classmates: A Penelope Rex Book;Higgins, Ryan T.;4;2567
75;      Web Of Evil        (Ali Reynolds, #2);Jance, J.A.;3;2568
32;      Weight of Memory;Brune, Kristina;4;2569
33;      Weight of Memory;Brune, Kristina;4;2569
83;      Weird but Normal: Essays;Mercado, Mia;2;2570
54;      Weird Things Customers Say in Bookshops;Campbell, Jen;4;2571
27;      Welcome to the Tribe!        (Tib & Tumtum, #1);Grimaldi, Flora;4;2572
4;      Well Met        (Well Met, #1);DeLuca, Jen;4;2573
87;      Well Met        (Well Met, #1);DeLuca, Jen;3;2573
88;      Well Met        (Well Met, #1);DeLuca, Jen;3;2573
94;      Well Played        (Well Met, #2);DeLuca, Jen;5;2574
67;      Well, That Was Awkward;Vail, Rachel;5;2575
8;      Well, That Was Unexpected;Sutanto, Jesse Q;4;2576
25;      We're Going on an Egg Hunt: From the million-copy bestselling series;Hughes, Laura;2;2577
50;      What a Girl Wants        (A Girl, #2);Kelk, Lindsey;4;2578
83;      What Child Is This;Bowen, Rhys;2;2579
38;      What Do You Do with a Problem?;Yamada, Kobi;5;2580
26;      What Escapes        (The Fetish Box, #2);Camden, Nicole;4;2581
102;      What Happens If the Ozone Disappears?;Colson, Mary;2;2582
39;      What I Am;Srinivasan, Divya;4;2583
67;      What I Saw and How I Lied;Blundell, Judy;5;2584
95;      What I Talk About When I Talk About Running;Murakami, Haruki;5;2585
34;      What If It's Us        (What If It's Us #1);Albertalli, Becky;2;2586
101;      What If? Serious Scientific Answers to Absurd Hypothetical Questions        (What If?, #1);Munroe, Randall;4;2587
77;      What the Moon Said;Rosengren, Gayle;5;2588
24;      What?;Lionni, Leo;3;2589
78;      What's a Girl Gotta Do?        (Robin Hudson, #1);Hayter, Sparkle;3;2590
67;      What's Left Over;Bavetta, Ruth;5;2591
14;      When a Scot Ties the Knot        (Castles Ever After, #3);Dare, Tessa;4;2592
52;      When Christ and His Saints Slept        (Henry II & Eleanor of Aquitaine, #1);Penman, Sharon Kay;5;2593
50;      When Dimple Met Rishi        (Dimple and Rishi, #1);Menon, Sandhya;4;2594
39;      When Glitter Met Glue;Kilpatrick, Karen;5;2595
101;      When I Was the Greatest;Reynolds, Jason;4;2596
84;      When It Happens to You;Ringwald, Molly;4;2597
44;      When Katie Met Cassidy;Perri, Camille;1;2598
28;      When Life Gives You Vampires;Duke, Gloria;2;2599
30;      When London Snow Falls;Stone, Hayden;3;2600
31;      When London Snow Falls        (When Snow Falls, #2);Stone, Hayden;3;2601
23;      When Rap Spoke Straight to God;Dawson, Erica;5;2602
20;      When We Collided;Lord, Emery;4;2603
84;      When We Fell Apart;Wiley, Soon;3;2604
74;      When We're Thirty;Dembowski, Casey;4;2605
79;      When Women Were Birds: Fifty-four Variations on Voice;Williams, Terry Tempest;4;2606
56;      When You Reach Me;Stead, Rebecca;5;2607
27;      Where Angels Go        (Angels Everywhere, #6);Macomber, Debbie;4;2608
81;      Where Dani Goes, Happy Follows;Lagercrantz, Rose;3;2609
69;      Where Dreams Descend        (Kingdom of Cards, #1);Angeles, Janella;4;2610
86;      Where Dreams Descend        (Kingdom of Cards, #1);Angeles, Janella;5;2610
28;      Where Good Girls Go To Die        (Good Girls, #1);Renee, Holly;3;2611
29;      Where I Belong        (Alabama Summer, #1);Daniels, J.;5;2612
67;      Where the Mountain Meets the Moon;Lin, Grace;3;2613
46;      Where the Sidewalk Ends;Silverstein, Shel;4;2614
89;      Where the Sidewalk Ends;Silverstein, Shel;3;2614
95;      Where the Sidewalk Ends;Silverstein, Shel;5;2614
103;      Where the Sidewalk Ends;Silverstein, Shel;5;2614
88;      Where They Found Her;McCreight, Kimberly;4;2615
11;      Where We Belong;Hyde, Catherine Ryan;5;2616
95;      Where'd You Go, Bernadette;Semple, Maria;3;2617
92;      While I Was Gone;Miller, Sue;3;2618
78;      White Fang;London, Jack;5;2619
10;      White Fragility: Why It’s So Hard for White People to Talk About Racism;DiAngelo, Robin;5;2620
35;      White Fragility: Why It's So Hard for White People to Talk About Racism;DiAngelo, Robin;3;2621
17;      White Is for Magic        (Blue is for Nightmares, #2);Stolarz, Laurie Faria;4;2622
11;      Who Was Abigail Adams?;Kelley, True;5;2623
9;      Who We Are        (Bear, Otter, and the Kid, #2);Klune, T.J.;5;2624
1;      Whom the Gods Fear        (Gods & Mortals #3);Perry, M.M.;5;2625
71;      Who's the Boss?        (The World According to Kev, #1);Chico;2;2626
24;      Why Do You Cry?: Not a Sob Story;Klise, Kate;4;2627
87;      Why Is This Night Different from All Other Nights?        (All the Wrong Questions, #4);Snicket, Lemony;4;2628
10;      Wicca For One: The Path Of Solitary Witchcraft;Buckland, Raymond;5;2629
93;      Wicked 2: Legacy & Spellbound        (Wicked, #3-4);Holder, Nancy;5;2630
48;      Wicked Beauty        (Dark Olympus, #3);Robert, Katee;4;2631
21;      Wide Awake;Levithan, David;5;2632
17;      Wild at Heart        (Untamed, #4);Reese, Jinsey;5;2633
27;      Wild Ones        (His to Claim, #4);Carew, Opal;4;2634
22;      Wild Roses;Caletti, Deb;5;2635
87;      Wilder Girls;Power, Rory;3;2636
114;      Wilder Girls;Power, Rory;3;2636
21;      Wildfire;Mac, Carrie;2;2637
38;      Wildseed Witch        (Wildseed Witch, #1);Dumas, Marti;4;2638
85;      Wildseed Witch        (Wildseed Witch, #1);Dumas, Marti;4;2638
12;      Windwalker        (Starlight & Shadows #3);Cunningham, Elaine;5;2639
69;      Windwitch        (The Witchlands, #2);Dennard, Susan;4;2640
22;      Winger        (Winger, #1);Smith, Andrew;5;2641
38;      Wings        (Wings, #1);Pike, Aprilynne;5;2642
38;      Wings of Ebony        (Wings of Ebony, #1);Elle, J.;5;2643
106;      Wings of the Wicked        (Angelfire, #2);Moulton, Courtney Allison;5;2644
50;      Winnie the Pooh: Portrait of Friendship (Disney Storybook        (Disney Storybook (eBook));Walt Disney Company;4;2645
25;      Winnie-the-Pooh        (Winnie-the-Pooh, #1);Milne, A.A.;4;2646
93;      Winter Counts;Weiden, David Heska Wanbli;4;2647
59;      Winter in Paradise        (Paradise, #1);Hilderbrand, Elin;4;2648
80;      Wish;O'Connor, Barbara;5;2649
83;      Wishin' and Hopin';Lamb, Wally;4;2650
37;      Wishtree;Applegate, Katherine;5;2651
70;      Wishyouwas;Page, Alexandra;4;2652
18;      Witch Hill;Sedgwick, Marcus;5;2653
52;      Witches and Jesuits: Shakespeare's Macbeth;Wills, Garry;3;2654
2;      With the Fire on High;Acevedo, Elizabeth;5;2655
42;      Wizard's First Rule        (Sword of Truth, #1);Goodkind, Terry;5;2656
86;      Wolves and Roses        (Fairy Tales of the Magicorum, #1);Bauer, Christina;5;2657
3;      Wonder        (Wonder, #1);Palacio, R.J.;4;2658
82;      Wonder        (Wonder, #1);Palacio, R.J.;5;2658
96;      Wonder        (Wonder, #1);Palacio, R.J.;5;2658
106;      Words of Radiance        (The Stormlight Archive, #2);Sanderson, Brandon;5;2659
0;      Wormwood        (Wormwood, #1);Nevins, D.H.;2;2660
114;      Worthy;Cooner, Donna;2;2661
5;      Woven in Moonlight        (Woven in Moonlight, #1);Ibanez, Isabel;4;2662
29;      Written in the Scars: A Standalone Contemporary Romance;Locke, Adriana;5;2663
92;      Written in the Stars;Saeed, Aisha;3;2664
12;      Wuthering Heights;Brontë, Emily;4;2665
13;      Wuthering Heights;Brontë, Emily;4;2665
114;      Wuthering Heights;Brontë, Emily;5;2665
109;      Wytches, Volume 1;Snyder, Scott;3;2666
64;      XOMBIE Volume One;Sommers, Brody;4;2667
68;      Year of the Reaper;Lucier, Makiia;5;2668
69;      Year of the Reaper;Lucier, Makiia;5;2668
59;      Yerba Buena;LaCour, Nina;5;2669
23;      Yes Please;Poehler, Amy;5;2670
41;      Yesterday Is History;Jackson, Kosoko;4;2671
38;      Yiddish Cuisine: Authentic and Delicious Jewish Recipes;Kahn, Florence;3;2672
38;      Yona of the Dawn, Vol. 8;Kusanagi, Mizuho;4;2673
41;      You Asked for Perfect;Silverman, Laura;5;2674
101;      You Bring the Distant Near;Perkins, Mitali;4;2675
4;      You Deserve Each Other;Hogle, Sarah;5;2676
88;      You Don't Know Me;Klass, David;3;2677
93;      You Have a Match;Lord, Emma;4;2678
113;      You Must Not Miss;Leno, Katrina;4;2679
3;      You Should See Me in a Crown;Johnson, Leah;4;2680
104;      You Should See Me in a Crown;Johnson, Leah;3;2680
85;      You Still Look the Same;Doctor, Farzana;4;2681
40;      Your One & Only;Finlay, Adrianne;4;2682
11;      You're a Mean One, Matthew Prince        (Boy Meets Boy #2);Janovsky, Timothy;4;2683
31;      You're a Mean One, Matthew Prince        (Boy Meets Boy #2);Janovsky, Timothy;5;2683
77;      You're Invited        (RSVP #1);Malone, Jen;5;2684
51;      Yusuf Azeem is Not a Hero;Faruqi, Saadia;4;2685
